Savage Dragon,148,Image,,Erik Larsen,Erik Larsen,FCBD Edition,,Yes,Yes,,comic
Savage Dragon,177,Image,,Erik Larsen,Erik Larsen,,,Yes,Yes,,comic
Savage Dragon: Legacy,1,Image,,Erik Larsen,Erik Larsen,FCBD Edition,,Yes,Yes,,comic
Saviour,2,Trident,,Mark Millar,Nigel Kitching,,,Yes,No,,comic
"Science Fair Story of Electronics, The",1,Tandy,,,,compliments of Radio Shack,,Yes,No,,comic
Scratchez,,,,,,,,,,,minicomic
Screw Job,1,,,,,,,,,,minicomic
Screw Job,2,,,,,,,,,,minicomic
Screw Job,3,,,,,,,,,,minicomic
Screw Job,4,,,,,,,,,,minicomic
Scumbag for Hire,1,,Keenan Marshall Keller,Keenan Marshall Keller,Keenan Marshall Keller,,,Yes,No,No,minicomic
Scumbag for Hire,2,,Keenan Marshall Keller,Keenan Marshall Keller,Keenan Marshall Keller,,,Yes,No,No,minicomic
Seconds Helping,,,Jason Fischer,Jason Fischer,Jason Fischer,,,,,,minicomic
Secret Defenders,10,Marvel,,,Tom Grindberg,Mignola copycat,,Yes,Yes,,comic
Secret Defenders,11,Marvel,,,Tom Grindberg,Mignola copycat,,Yes,Yes,,comic
Secret Romance,5,Charlton,,,,,,No,,,comic
Secret Voice,1,,Zack Soto,Zack Soto,Zack Soto,,,,,,minicomic
Secret Voice,2,,Zack Soto,Zack Soto,Zack Soto,,,,,,minicomic
Secret Voice,3,,Zack Soto,Zack Soto,Zack Soto,,,,,,minicomic
Seven Block,1,Epic,,Chuck Dixon,Jorge Zaffino,,,No,,,comic
Sex Style,1,,Keenan Marshall Keller,Keenan Marshall Keller,Keenan Marshall Keller,,,No,Yes,,zine
Sexperience Points,,,Jesse Mead,Jesse Mead,Jesse Mead,,,,,,minicomic
"Shadow Strikes, The",31,DC,Mike Mignola,Gerard Jones,Rod Whigham,,1989,,Yes,,comic
Shadowhawk,0,Image,,,,,,,,,comic
Shadowhawk,15,Image,,,,,,,,,comic
Shadowhawk II,2,Image,,,,,,,,,comic
Shadowhawk II,3,Image,,,,,,,,,comic
Shadowhawk III,2,Image,,,,,,,,,comic
Shadowhawk III,3,Image,,,,,,,,,comic
Shaman''s Tears,1,Image,,Mike Grell,Mike Grell,,,Yes,No,,comic
Shatter,1,First,,"Mike Saenz
Ken L.D. Frandson",Mike Saenz,"""the first computerized comic""",,Yes,1,,comic
Shatter,2,First,,"Mike Saenz
Ken L.D. Frandson",Mike Saenz,,,Yes,1,,comic
Shatter,6,First,"Steve Erwin
Bob Dienethal",Peter B. Gillis,"Steve Erwin
Bob Dienethal",Jason Hamlin dollar bin Heroescon 2019,1986,No,,Yes,comic
Shatter Special,1,First,,Ken L.D. Frandson,Mike Saenz,"""the first computerized comic""",,Yes,No,,comic
Shed & Frontlawn Zine,,,Ryan Cecil Smith,Ryan Cecil Smith,Ryan Cecil Smith,,,,,,minicomic
Shining Knight,1,DC,,Frank Frazetta,Frank Frazetta,,,No,,,comic
Shining Knight,2,DC,,,,,,No,Yes,,comic
"Short Arms, Long Pockets",,,Max De Radigues,Max De Radigues,Max De Radigues,,,,,,minicomic
Showcase,9,DC,,,,Millennium reprint,,Yes,Yes,,comic
Showcase ''94,3,DC,Mike Mignola,Alan Grant,Tim Sale,,1994,,Yes,,comic
Shriek Special,3,FantoCo,,Steve Niles,Jim Whiting,Uptown Zombies (signed by Jim Whiting?),,Yes,Yes,,comic
Siegel and Shuster: Dateline 1930s,1,Eclipse,,Jerry Siegel,Joe Shuster,,,No,,,comic
Silly Cat,,,John Porcellino,John Porcellino,John Porcellino,,,,,,minicomic
Silver Star,1,Pacific,,"Jack Kirby
Steve Ditko","Jack Kirby
Steve Ditko",,,No,,,comic
Silver Star,3,Pacific,,"Jack Kirby
Steve Ditko","Jack Kirby
Steve Ditko",,,No,,,comic
Silver Streak,,Image,"Erik Larsen
Paul Grist",Erik Larsen,"Erik Larsen
Paul Grist",Image Anthology,,,,,comic
Silver Surfer,14,Marvel,Mike Mignola,Steve Englehart,Joe Staton,,1987,,Yes,,comic
"Silver Surfer, The",1,Marvel,,Stan Lee,Moebius,one shot,,Yes,Yes,,comic
Simply the Sickest,,,,,,,,,,
Six from Sirius 2,1,Epic,,Doug Moench,Paul Gulacy,,,No,,,comic
Skull Force,,,Jack Teagle,Jack Teagle,Jack Teagle,,,,,,minicomic
Skyscrapers of the Midwest,2,,Josh Cotter,Josh Cotter,Josh Cotter,,,,,,minicomic
"Skyscrapers, Inc.",,,Josh Cotter,Josh Cotter,Josh Cotter,,,,,,minicomic
Slasher,1,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,Yes,Yes,,indie
Slasher,2,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,Yes,Yes,,indie
Slasher,3,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,Yes,Yes,,indie
Slasher,4,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,Yes,Yes,,indie
Slasher,5,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,Yes,Yes,,indie
Slow Graffiti,3,,Noah Van Sciver,Noah Van Sciver,Noah Van Sciver,,,,,,minicomic
Slow the Transit of Time,,,Ian Sampson,Ian Sampson,Ian Sampson,,,,,,minicomic
Small Drawings 2012,,,Dustin Harbin,Dustin Harbin,Dustin Harbin,,,,,,minicomic
Small Drawings 2013,,,Dustin Harbin,Dustin Harbin,Dustin Harbin,,,,,,minicomic
Small Drawings 2015,,,Dustin Harbin,Dustin Harbin,Dustin Harbin,,,,,,minicomic
Smartphone Comic,1,,,,,,,,,,minicomic
Snack Comix,1,Otakorp,,James Stokoe,James Stokoe,,,No,,,comic
Snake Oil,7,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,,,,minicomic
Snasnakes,,,James Squires,James Squires,James Squires,,,,,,minicomic
Snood and the Destroyer’s Hole,,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
So Young,,,Jordan Jeffries,Jordan Jeffries,Jordan Jeffries,,,,,,minicomic
Soft,,,Jane Mai,Jane Mai,Jane Mai,,,,,,minicomic
Softcore #1,,,Box Brown,Box Brown,Box Brown,,,,,,minicomic
Softcore #2,,,Box Brown,Box Brown,Box Brown,,,,,,minicomic
Softcore #3,,,Box Brown,Box Brown,Box Brown,,,,,,minicomic
Solar: Man of the Atom,24,Valiant,Mike Mignola,Kevin VanHook,Peter Grau,,1993,Yes,Yes,,comic
Solo,3,DC,,,Paul Pope,,,Yes,No,,comic
Solo,5,DC,,,Darwyn Cooke,,,No,No,,comic
Solo,8,DC,,,Teddy Kristiansen,,,Yes,No,,comic
Some Horns,1,,Tyler Hutchison,Tyler Hutchison,Tyler Hutchison,,,,,,minicomic
Some Horns,2,,Tyler Hutchison,Tyler Hutchison,Tyler Hutchison,,,,,,minicomic
South Beloit Journal,,,John Porcellino,John Porcellino,John Porcellino,,,,,,minicomic
Space Princess,,,Kyle Starks,Kyle Starks,Kyle Starks,,,,,,minicomic
Space Riders,1,,Alexis Ziritt,"Fabian Rangel, Jr.",Alexis Ziritt,,,,,,minicomic
Space Riders,3,,Alexis Ziritt,"Fabian Rangel, Jr.",Alexis Ziritt,,,,,,minicomic
Space Riders: Galaxy of Brutality,1,,Alexis Ziritt,"Fabian Rangel, Jr.",Alexis Ziritt,,,,,,minicomic
Space Riders: Galaxy of Brutality,2,,Alexis Ziritt,"Fabian Rangel, Jr.",Alexis Ziritt,,,,,,minicomic
Space Riders: Galaxy of Brutality,3,,Alexis Ziritt,"Fabian Rangel, Jr.",Alexis Ziritt,,,,,,minicomic
"Space Slug, You Are Boomed",,,Zander Cannon,Zander Cannon,Zander Cannon,,,,,,minicomic
Spacehawk: ComicFest 2012,,,Basil Wolverton,Basil Wolverton,Basil Wolverton,,,,,,minicomic
Spider-man 2099 Annual,1,Marvel,,"Peter David
Ian Edginton","Rom Lim
Malcolm Davis",Xmas gift 2018 from Greg,,No,,,comic
Spider-man 3 Movie Prequel,1,Marvel,,Todd Dezago,Stuart Immonen,Target Limited Edition,,Yes,No,,comic
Spinadoodles,1,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spinadoodles,2,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spinadoodles,3,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spinadoodles,4,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spinadoodles,5,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spinadoodles,6,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spinadoodles,7,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Spirit Takes Over,,,Christopher Green,Christopher Green,Christopher Green,,,,,,minicomic
Splitting Image,2,Image,,Don Simpson,Don Simpson,,,Yes,Yes,,comic
Square Peg/Round Hole,,,Mattie Hinkley,Mattie Hinkley,Mattie Hinkley,NOICE 2019,,,,,minicomic
St. George,1,Epic,Bill Sienkiewicz,"D.G. Chichester
Margaret Clark",Klaus Janson,,,Yes,No,,comic
St. Swithin''s Day,1,Oni,,Grant Morrison,Paul Grist,one-shot,,Yes,Yes,
Star,1,Image,,,,,,,,,comic
Star Wars Fanbook: And Don''t Forget the Droids,,,,,,,,,,,minicomic
Star Wars Fanbook: Harvest Is When I Need You the Most,,,,,,,,,,,minicomic
Star Wars Fanbook: Only What You Take With You,,,,,,,,,,,minicomic
Star Wars Tales,2,Dark Horse,,,"Dave Cooper
Sean Phillips",owned as a kid,,Yes,Yes,,comic
Star Wars Tales,4,Dark Horse,,,Sergio Aragones,owned as a kid,,Yes,Yes,,comic
Star Wars: Dark Empire,3,Dark Horse,,Tom Veitch,Cam Kennedy,owned as a kid,,Yes,Yes,,comic
Starman,42,DC,Mike Mignola,Len Strazewski,"John Calimee
Andy Smith",,1992,,Yes,,comic
Starman,43,DC,Mike Mignola,Len Strazewski,"John Calimee
Andy Smith",,1992,,Yes,,comic
Starman,44,DC,Mike Mignola,Len Strazewski,"John Calimee
Andy Smith",,1992,,Yes,,comic
Starman,45,DC,Mike Mignola,Len Strazewski,"John Calimee
Andy Smith",,1992,,Yes,,comic
"Steel Pulse, Pro Wrestling Adventures",1,True Fiction,Richard Florence,Richard Florence,Richard Florence,Jason Hamlin dollar bin Heroescon 2019,1986,No,,No,comic
Stoner Knight,1,,Greg Steele,Greg Steele,Greg Steele,,,,,,minicomic
Stoner Knight,2,,Greg Steele,Greg Steele,Greg Steele,,,,,,minicomic
Stormbringer,1,August,William Sutton,William Sutton,William Sutton,Jason Hamlin dollar bin Heroescon 2019,1987,No,,,comic
Stormwatch,0,Image,,"Brandon Choi
Jim Lee",Scott Clark,,,No,Yes,,comic
Stormwatch,1,Image,,"Brandon Choi
Jim Lee",Scott Clark,,,Yes,Yes,,comic
Stormwatch,2,Image,,"Brandon Choi
Jim Lee",Scott Clark,,,No,Yes,,comic
Stormwatch,3,Image,,"Brandon Choi
Jim Lee",Scott Clark,,,No,Yes,,comic
Stormwatch,4,Image,,"Brandon Choi
Jim Lee",Scott Clark,,,No,Yes,,comic
Strange Space Stories,,,Matt Dembecki,Matt Dembecki,Matt Dembecki,,,,,,minicomic
Strange Tales,19,Marvel,Mike Mignola,Terry Austin,Erik Larsen,Cloak and Dagger & Doctor Strange,1988,,Yes,,comic
Stray Toasters,1,Epic,,Bill Sienkiewicz,Bill Sienkiewicz,,,No,,,comic
Street Angel: Alcatraz Jr.,,,Jim Rugg,"Jim Rugg
Brian Maruca",Jim Rugg,,,,,,minicomic
Street Angel: Fistfight Funnies,,,Jim Rugg,"Jim Rugg
Brian Maruca",Jim Rugg,,,,,,minicomic
Street Angel: Ghost Monster,,,Jim Rugg,"Jim Rugg
Brian Maruca",Jim Rugg,,,,,,minicomic
Street Angel: Lost Dog,,,Jim Rugg,"Jim Rugg
Brian Maruca",Jim Rugg,,,,,,minicomic
Street Angel: Xmas Special,,,Jim Rugg,"Jim Rugg
Brian Maruca",Jim Rugg,,,,,,minicomic
Street Dawgz,,,Lizz Lunney,Lizz Lunney,Lizz Lunney,,,,,,minicomic
Strikeforce: Morituri,21,Marvel,Mike Mignola,James Hudnall,Huw Thomas,,1988,,Yes,,comic
Sun Bakery,1,,Corey Lewis,Corey Lewis,Corey Lewis,,,,,,comic
Sun Bakery,2,,Corey Lewis,Corey Lewis,Corey Lewis,,,,,,comic
Sun Bakery,3,,Corey Lewis,Corey Lewis,Corey Lewis,,,,,,comic
Sun Bakery,4,,Corey Lewis,Corey Lewis,Corey Lewis,,,,,,comic
Super Itis,,,Richie Pope,Richie Pope,Richie Pope,,,,,,minicomic
Super Mega Buds,,,J.P. Coovert,J.P. Coovert,J.P. Coovert,,,,,,minicomic
Superboy,149,DC,,Frank Robbins,Al Plastino,,,No,,,comic
Superboy,182,DC,,,,,,Yes,No,,comic
"Superboy, Vol. 4",81,DC,,,,owned as a kid,,Yes,Yes,,comic
SuperFuckers Forever,1,,James Kochalka,James Kochalka,James Kochalka,,,,,,indie
SuperFuckers Forever,2,,James Kochalka,James Kochalka,James Kochalka,,,,,,indie
SuperFuckers Forever,3,,James Kochalka,James Kochalka,James Kochalka,,,,,,indie
SuperFuckers Forever,4,,James Kochalka,James Kochalka,James Kochalka,,,,,,indie
SuperFuckers Forever,5,,James Kochalka,James Kochalka,James Kochalka,,,,,,indie
Superior Showcase,0,AdHouse,Joel Priddy,Joel Priddy,Joel Priddy,AdHouse Anthology,,,,,indie
Superior Showcase,2,AdHouse,,,,AdHouse Anthology,,,,,indie
Superior Showcase,3,AdHouse,Laura Park,"Dustin Harbin
Laura Park
Jim Rugg
Brian Maruca","Dustin Harbin
Laura Park
Jim Rugg",AdHouse Anthology,,Yes,Yes,,indie
Supermag,1,,Jim Rugg,Jim Rugg,Jim Rugg,,,,,,minicomic
Superman,1,DC,,,,Millennium reprint,,No,Yes,,comic
Superman Annual,6,DC,Mike Mignola,"Darren Vincenzo
",Frank Fosco,Elseworlds,1994,Yes,Yes,,comic
Superman: Man of Steel,30,DC,,Louise Simonson,John Bogdanove,polybagged with sticker sheet,,No,,,comic
"Superman''s Pal, Jimmy Olsen",1,DC,,,,Millennium reprint,,Yes,Yes,,comic
Superpatriot,1,Image,,"Erik Larsen
Keith Giffen",Dave Johnson,,,Yes,Yes,,comic
Superpatriot,2,Image,,"Erik Larsen
Keith Giffen",Dave Johnson,,,Yes,Yes,,comic
Superpatriot,3,Image,,"Erik Larsen
Keith Giffen",Dave Johnson,,,Yes,Yes,,comic
Superpatriot,4,Image,,"Erik Larsen
Keith Giffen",Dave Johnson,,,Yes,Yes,,comic
Supreme,1,Image,Brian Murray,"Rob Liefeld
Brian Murray",Brian Murray,,,Yes,Yes,,comic
Supreme,2,Image,Brian Murray,"Rob Liefeld
Brian Murray",Brian Murray,,,Yes,Yes,,comic
Supreme,3,Image,,"Rob Liefeld
Brian Murray",Brian Murray,,,Yes,Yes,,comic
Supreme,4,Image,,"Rob Liefeld
Brian Murray",Brian Murray,,,Yes,Yes,,comic
Supreme,5,Image,,"Rob Liefeld
Brian Murray",Brian Murray,,,Yes,Yes,,comic
Supreme,6,Image,,"Rob Liefeld
Brian Murray",Brian Murray,,,Yes,Yes,,comic
Supreme,7,Image,Art Thibert,"Ripley
Eric Stepheson
Kurt Hathaway",Shawn McManus,,,Yes,Yes,,comic
Supreme,8,Image,Brian Murray,"Ripley
Kurt Hathaway",Shawn McManus,,,Yes,Yes,,comic
Supreme,9,Image,Brian Murray,"Ripley
Kurt Hathaway",Brian Murray,,,Yes,Yes,,comic
Supreme,10,Image,Brian Murray,"Rob Liefeld
Eric Stephenson
Kurt Hathaway",Brian Murray,,,Yes,Yes,,comic
Supreme,11,Image,Brian Murray,"Rob Liefeld
Kurt Hathaway",Pedi,,,Yes,Yes,,comic
Supreme,12,Image,Stephen Platt,"Rob Liefeld
Kurt Hathaway","Shawn McManus
Cedric Nocon",,,Yes,Yes,,comic
Supreme,13,Image,Jeff Matsuda,"Rob Liefeld
Kurt Hathaway",Shawn McManus,,,Yes,Yes,,comic
Supreme,14,Image,Jeff Matsuda,"Rob Liefeld
Kurt Hathaway",Dan Fraga,,,Yes,Yes,,comic
Supreme,15,Image,Todd Nauck,"Rob Liefeld
Kurt Hathaway",Todd Nauck,,,Yes,Yes,,comic
Supreme,25,Image,Stephen Platt,"Rob Liefeld
Kurt Hathaway",Shawn McManus,,,No,Yes,,comic
Supreme,32,Image,Chap Yaep,"Eldon Asp
","Brian Danham
Jeff Johnson",,,No,Yes,,comic
Supreme,34,Image,Chap Yaep,"Rob Liefeld
Eric Stephensony",Joe Bennett,,,No,Yes,,comic
Supreme,43,Image,Stephen Platt,Alan Moore,"Joe Bennett
Rick Veitch
Dan Jurgens",,,No,Yes,,comic
Supreme Annual,1,Image,,Keith Giffen,Keith Giffen,,,Yes,Yes,,comic
Supreme: The Return,1,Awesome,Rob Liefeld,Alan Moore,Chris Sprouse,Jason Hamlin dollar bin Heroescon 2019,1999,No,Yes,,comic
Supreme: The Return,2,Awesome,Rob Liefeld,Alan Moore,Jim Starlin,,,No,,,comic
Swear Jar,,,Abe Christie,Abe Christie,Abe Christie,,,,,,minicomic
Take-Out Deluxe,,,Mason Dickerson,Mason Dickerson,Mason Dickerson,,,Yes,Yes,,minicomic
Taking Up Space,,,Adam Meuse,Adam Meuse,Adam Meuse,,,,,,minicomic
Tales from the Hyperverse,,,WIlliam Cardini,WIlliam Cardini,WIlliam Cardini,,,,,,minicomic
Tales of G.I.Joe,1,Marvel,,Larry Hama,Herb Trimpe,G.I.Joe #1 reprint,,,,,comic
Tandy Computer Whiz Kids,1,Tandy,,Paul Kupperberg,"Dick Ayers
Chic Stone",compliments of Radio Shack,,Yes,No,,comic
Tarn,1,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Tarn,2,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Tarn,3,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Tarn,4,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Tarn,5,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Tattered Banners,1,Vertigo,,"Alan Grant
Keith Giffen",Mick McMahon,,,No,,,comic
Teagle Comics,1,,Jack Teagle,Jack Teagle,Jack Teagle,,,,,,minicomic
Team America,1,Marvel,,Jim Shooter,Mike Vosburg,,,No,,,comic
Team Youngblood,1,Image,,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,Yes,Yes,,comic
Team Youngblood,2,Image,,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,Yes,Yes,,comic
Team Youngblood,3,Image,,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,Yes,Yes,,comic
Team Youngblood,4,Image,,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,No,Yes,,comic
Team Youngblood,10,Image,,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,No,Yes,,comic
Team Youngblood,11,Image,,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,No,Yes,,comic
Team Youngblood,13,Image,,"Rob Liefeld
Eric Stephenson",John Stinsman,,,No,Yes,,comic
Team Youngblood,14,Image,,"Rob Liefeld
Eric Stephenson","Chap Yaep
John Stinsman",,,No,Yes,,comic
Teen Age Love,76,Charlton,,,,,,No,,,comic
Teen Confessions,42,Charlton,,,,,,No,Yes,,comic
Teen Dream Tragedy,,,Liz Suburbia,Liz Suburbia,Liz Suburbia,,,,,,minicomic
Teen-Age Confidentials,10,Charlton,,,,,,No,Yes,,comic
Teenage Mutant Ninja Turtles,1,"Mirage
IDW",,,"Kevin Eastman
Peter Laird",FCBD Edition,,Yes,Yes,,comic
Terror Assaulter: OMWOT,,,Ben Marra,Ben Marra,Ben Marra,,,,,,minicomic
Thanger Dangers,,,J.T. Yost,J.T. Yost,J.T. Yost,,,,,,minicomic
That Box We Sit On,,,Richie Pope,Richie Pope,Richie Pope,destroyed by cat piss,,,,,minicomic
That Guy,,,Andrew Neal,Andrew Neal,Andrew Neal,,,,,,minicomic
That''s Just Super,,,Rob Ullman,Rob Ullman,Rob Ullman,,,,,,minicomic
The 3 New Stories,,Fantagraphics,Dash Shaw,Dash Shaw,Dash Shaw,,,,,,minicomic
The Absolute Death of FIshboy,,,Rob Woods,Rob Woods,Rob Woods,"Atomic City Comics, Philadelphia",,,,,minicomic
The Abyss,1,Dark Horse,,Randy Stradley,Michael Kaluta,2-issue movie adaptation,,No,,,comic
The Abyss,2,Dark Horse,,Randy Stradley,Michael Kaluta,2-issue movie adaptation,,No,,,comic
The Adventures of Paul,,,Michel Rabagliati,Michel Rabagliati,Michel Rabagliati,,,,,,minicomic
The Adventures of Tyler J. Hutchison,,,Tyler Hutchison,Tyler Hutchison,Tyler Hutchison,,,,,,minicomic
The Adventures of Tyler J. Hutchison: Har Mar Madness,,,Tyler Hutchison,Tyler Hutchison,Tyler Hutchison,,,,,,minicomic
The Adventures of Tyler J. Hutchison: Welcome to Goblin Camp,,,Tyler Hutchison,Tyler Hutchison,Tyler Hutchison,,,,,,minicomic
The American,1,Dark Horse,,Mark Verheiden,Chris Warner,TPB,,Yes,Yes,,comic
The American,2,Dark Horse,,Mark Verheiden,Chris Warner,TPB,,Yes,Yes,,comic
The American,3,Dark Horse,,Mark Verheiden,Chris Warner,TPB,,Yes,Yes,,comic
The American,4,Dark Horse,,Mark Verheiden,Chris Warner,TPB,,Yes,Yes,,comic
The Brewmaster''s Castle (with Andrew Cohen),,,Matt Dembecki,Matt Dembecki,Matt Dembecki,,,,,,minicomic
The Cereal Killings,1,,James Sturm,James Sturm,James Sturm,,,,,,indie
The Cereal Killings,2,,James Sturm,James Sturm,James Sturm,,,,,,indie
The Cosmic Book,1,Ace,Pat Boyette,"Wally Wood
Alex Toth
Mike Himes
Fred Himes","Wally Wood
Alex Toth
Mike Himes
Fred Himes",Jason Hamlin dollar bin Heroescon 2019,1986,,,Yes,comic
The Crusaders,1,Impact,,"Mark Waid
Brian Augustyn",Rags Morales,,,No,,,comic
The Crusher,,,Liz Suburbia,Liz Suburbia,Liz Suburbia,,,,,,minicomic
The Death Mask,,,Rusty Painter,Rusty Painter,Rusty Painter,,,,,,minicomic
The Enquirer,,,Dustin Harbin,Dustin Harbin,Dustin Harbin,,,,,,minicomic
The Everyman,,Epic,Bernie Mireault,Mike Allred,Bernie Mireault,,,No,,,comic
The Experts,,,Sophie Franz,Sophie Franz,Sophie Franz,,,,,,minicomic
The Extended Dream of Mr. D,1,Drawn and Quarterly,Max,Max,Max,Jason Hamlin dollar bin Heroescon 2019,1998,No,,No,indie
The Extended Dream of Mr. D,2,Drawn and Quarterly,Max,Max,Max,Jason Hamlin dollar bin Heroescon 2019,1999,No,,No,indie
The Extended Dream of Mr. D,3,Drawn and Quarterly,Max,Max,Max,Jason Hamlin dollar bin Heroescon 2019,1999,No,,No,indie
The Face-Skull,1,,Patrick Dorian,Patrick Dorian,Patrick Dorian,,,,,,minicomic
The Face-Skull,2,,Patrick Dorian,Patrick Dorian,Patrick Dorian,,,,,,minicomic
The Fall (with Ed Brubaker),,,Jason Lutes,Jason Lutes,Jason Lutes,,,,,,minicomic
The Fly,8,Archie Adventure Series,,"Steve Ditko
Robin Snyder",Steve Ditko,,,Yes,Yes,,comic
The Foton Effect,2,CA,T. Richard Mesick,Chris Coleman,T. Richard Mesick,Jason Hamlin dollar bin Heroescon 2019,1987,No,,,comic
The Frantastic Four,,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
The Ghost of 1985,,,Box Brown,Box Brown,Box Brown,,,,,,minicomic
The Girl Who Was Mostly Attracted to Ghosts,,,Corinne Mucha,Corinne Mucha,Corinne Mucha,,,,,,minicomic
The Gleaming Corridor,,,Ben Sears,Ben Sears,Ben Sears,,,,,,minicomic
The Godins,1,,Evan Palmer,Evan Palmer,Evan Palmer,,,,,,minicomic
The Godins,2,,Evan Palmer,Evan Palmer,Evan Palmer,,,,,,minicomic
The Godins,3,,Evan Palmer,Evan Palmer,Evan Palmer,,,,,,minicomic
The Grassy Knoll,,,Nick Drnaso,Nick Drnaso,Nick Drnaso,,,,,,minicomic
The Half Men,,,Kevin Huizenga,Kevin Huizenga,Kevin Huizenga,,,,,,minicomic
The Hand of Misery,,,Peter Faecke,Peter Faecke,Peter Faecke,,,,,,minicomic
The Hunter,,,Joe Sparrow,Joe Sparrow,Joe Sparrow,,,,,,minicomic
The Jam,1,Slave Labor,Matt Wagner,Bernie Mireault,Bernie Mireault,,,Yes,Yes,,comic
The Jam,2,Slave Labor,Matt Wagner,Bernie Mireault,Bernie Mireault,,,Yes,Yes,,comic
The Jam: Super Cool Color Injected Turbo Adventure,1,Slave Labor,Matt Wagner,Bernie Mireault,Bernie Mireault,,,Yes,Yes,,comic
The Last Sun,1,,Adam Aylard,Adam Aylard,Adam Aylard,,,,,,minicomic
The Legend of Ricky Thunder,1,,Kyle Starks,Kyle Starks,Kyle Starks,,,,,,minicomic
The Legend of Ricky Thunder,2,,Kyle Starks,Kyle Starks,Kyle Starks,,,,,,minicomic
The Lizard Laughed,,,Noah Van Sciver,Noah Van Sciver,Noah Van Sciver,,,,,,minicomic
The Love Particle,,,Sam Sharpe,Sam Sharpe,Sam Sharpe,,,,,,minicomic
The Man Who Loved Breasts,,,Robert Goodin,Robert Goodin,Robert Goodin,,,,,,minicomic
The Maxx,1,Image,,Sam Keith,Sam Keith,,,Yes,Yes,,comic
The Maxx,8,Image,,Sam Keith,Sam Keith,,,No,Yes,,comic
The Maxx,12,Image,,Sam Keith,Sam Keith,,,No,Yes,,comic
The Metabarons,1,Humanoids,,Alejandro Jodorowsky,Juan Gimenez,,,Yes,Yes,,comic
The Micronauts,11,Marvel,,Bill Mantlo,Michael Golden,,,No,,,comic
The Muscle Kids,,,Jack Teagle,Jack Teagle,Jack Teagle,,,,,,minicomic
The Natural World,1,,Damien Jay,Damien Jay,Damien Jay,,,,,,minicomic
The Natural World,2,,Damien Jay,Damien Jay,Damien Jay,,,,,,minicomic
The Natural World,3,,Damien Jay,Damien Jay,Damien Jay,,,,,,minicomic
The Nimrod,,,Lewis Trondheim,Lewis Trondheim,Lewis Trondheim,,,,,,minicomic
The One,1,Marvel,,Rick Veitch,Rick Veitch,,,No,,,comic
The Pine Bridge,,,Drew Brockington,Drew Brockington,Drew Brockington,,,,,,minicomic
The Preposterous Voyages of IronHide Tom,1,AdHouse,Joel Priddy,Joel Priddy,Joel Priddy,2 copies,,Yes,Yes,No,indie
The Quest,,,Gerardo Alba,Gerardo Alba,Gerardo Alba,,,,,,minicomic
The Rule of Empathy,,,Ryan Cecil Smith,Ryan Cecil Smith,Ryan Cecil Smith,,,,,,minicomic
The Santoro School''s Handbook for Making Better Comics,,,Frank Santoro,Frank Santoro,Frank Santoro,,,,,,minicomic
The Shadow,1,DC,,Andrew Helfer,Bill Sienkiewicz,,,No,Yes,,comic
The Shadow,2,DC,,Andrew Helfer,Bill Sienkiewicz,,,No,Yes,,comic
The Shadow,3,DC,,Andrew Helfer,Bill Sienkiewicz,,,No,Yes,,comic
The Shadow,4,DC,,Andrew Helfer,Bill Sienkiewicz,,,No,Yes,,comic
The Shadow,5,DC,,Andrew Helfer,Bill Sienkiewicz,,,No,Yes,,comic
The Shadow,6,DC,,Andrew Helfer,Bill Sienkiewicz,,,No,Yes,,comic
The Spectre,7,DC,Mike Mignola,Doug Moench,Cam Kennedy,,1987,,Yes,,comic
The Spectre,8,DC,Mike Mignola,Doug Moench,Cam Kennedy,,1987,,Yes,,comic
The Spectre,9,DC,Mike Mignola,Doug Moench,Cam Kennedy,,1987,,Yes,,comic
The Sweeper,,,Ben Sears,Ben Sears,Ben Sears,,,,,,minicomic
